"DATE","Primary.Energy.Consumed.by.the.Residential.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Residential.Sector","End.Use.Energy.Consumed.by.the.Residential.Sector","Residential.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Residential.Sector","Primary.Energy.Consumed.by.the.Commercial.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Commercial.Sector","End.Use.Energy.Consumed.by.the.Commercial.Sector","Commercial.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Commercial.Sector","Primary.Energy.Consumed.by.the.Industrial.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Industrial.Sector","End.Use.Energy.Consumed.by.the.Industrial.Sector","Industrial.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Industrial.Sector","Month","Formatted.Data"
1997,7.2532202466391e-11,3.88240550819319e-10,-1.25055521493778e-12,2.53476173384115e-09,1.16415321826935e-09,-1.70530256582424e-11,3.03992919725715e-09,2.21120899368543e-10,8.13065526017454e-09,6.33531271887477e-09,7.65653567214031e-08,2.10926032195857e-08,9.90817170531955e-08,6.2279809753818e-08,1.66215158969862e-07,"February",-3.18323145620525e-10
1997,-5.51381162949838e-11,-3.79998255084502e-10,-1.13686837721616e-11,-2.64981281361543e-09,-1.40312295116019e-09,-1.68256519827992e-11,-3.12405745717115e-09,-1.99861460714601e-10,-8.34324964671396e-09,-6.53608367429115e-09,-7.92415448813699e-08,-2.17140723179909e-08,-1.02285866887541e-07,-6.41356336927856e-08,-1.71581177710323e-07,"March",4.20186552219093e-10
1997,-1.37561073643155e-11,4.06430444854777e-10,1.25851329357829e-10,3.02759417536436e-09,1.82308212970383e-09,2.00088834390044e-11,3.604782250477e-09,1.69961822393816e-10,9.59857970883604e-09,7.54221218812745e-09,9.23919287743047e-08,2.50359448727977e-08,1.1883912520716e-07,7.39396455173846e-08,1.99259375222027e-07,"April",-5.40239852853119e-10
1997,1.04478203866165e-10,-4.92491381010041e-10,-2.70688360615168e-10,-3.739955900528e-09,-2.35149855143391e-09,-9.15179043659009e-12,-4.53366055808146e-09,-2.17482920561451e-10,-1.20483036880614e-08,-9.47375156101771e-09,-1.1702331903507e-07,-3.14664134748455e-08,-1.50281721289502e-07,-9.28556573853712e-08,-2.51895926339785e-07,"May",5.8389559853822e-10
1997,-1.59730006998871e-10,5.61044544156175e-10,3.46176420862321e-10,4.20902779296739e-09,2.63912625086959e-09,2.61479726759717e-12,5.15638021170162e-09,3.30942384607624e-10,1.36665221361909e-08,1.07675077742897e-08,1.33627963805338e-07,3.5790151287074e-08,1.71630745171569e-07,1.0550286333455e-07,2.87406692223158e-07,"June",-5.40239852853119e-10
1997,1.46087586472277e-10,-4.89251306134975e-10,-3.04225977743044e-10,-3.61194452125346e-09,-2.29260876949411e-09,-7.73070496506989e-12,-4.45612613475532e-09,-4.00859789806418e-10,-1.17296394819277e-08,-9.32732291403227e-09,-1.16694081953028e-07,-3.10348013954354e-08,-1.49942479765741e-07,-9.13547637537704e-08,-2.50228822551435e-07,"July",4.43833414465189e-10
1997,-9.07220965018496e-11,2.87514012597967e-10,1.75759851117618e-10,2.10889083973598e-09,1.44314071803819e-09,1.74509295902681e-11,2.65828248302569e-09,3.85171006200835e-10,6.87339252181118e-09,5.60089574719314e-09,7.23898665455636e-08,1.88454123417614e-08,9.2999471235089e-08,5.53019390281406e-08,1.53619112097658e-07,"August",-4.38376446254551e-10
1997,4.80895323562436e-11,-1.01749719760846e-10,-3.78577169612981e-11,-8.05925992608536e-10,-6.76436684443615e-10,-1.8076207197737e-11,-1.10912878881209e-09,-3.60046215064358e-10,-2.75770162261324e-09,-2.33194441534579e-09,-3.4766344469972e-08,-8.51559889269993e-09,-4.45379555458203e-08,-2.47813431997201e-08,-7.16036083758809e-08,"September",7.65794538892806e-10
1997,-3.19460013997741e-11,1.18802745419089e-11,-4.54747350886464e-11,2.76600076176692e-10,2.71029421128333e-10,5.11590769747272e-12,4.30020463682013e-10,3.72324393538292e-10,1.07831965578953e-09,8.27640178613365e-10,1.92151219380321e-08,4.22818402512348e-09,2.43098838836886e-08,1.21407310871291e-08,3.75375748262741e-08,"October",-1.48429535329342e-09
1997,3.18323145620525e-12,5.59339241590351e-11,6.16182660451159e-11,7.44648787076585e-11,1.00726538221352e-10,1.02318153949454e-11,1.61435309564695e-10,-3.50951268046629e-10,2.90583557216451e-10,4.36330083175562e-10,-5.69798430660740e-09,-4.63558080809889e-10,-6.55018084216863e-09,-1.08786935015814e-09,-7.66067387303337e-09,"November",2.32648744713515e-09
1997,7.09405867382884e-11,-1.83547399501549e-10,-4.16093826061115e-11,-9.15065356821287e-10,-7.60110197006725e-10,-1.51203494169749e-11,-1.39840494739474e-09,2.23280949285254e-10,-3.40423866873607e-09,-2.93653101834934e-09,-2.4892869987525e-08,-7.97433585830731e-09,-3.31169758283067e-08,-2.37237145483959e-08,-5.93859112996142e-08,"December",-3.06499714497477e-09
1998,-1.69052327692043e-10,3.27588622894837e-10,2.41016095969826e-11,1.93449523067102e-09,1.44837031257339e-09,1.16529008664656e-11,2.73951172857778e-09,-4.501998773776e-11,6.91250079398742e-09,5.63250068807974e-09,5.99629856878892e-08,1.75256218426512e-08,7.81888047640678e-08,5.17957232659683e-08,1.35600203066133e-07,"January",3.86535248253495e-09
1998,2.33626451517921e-10,-3.83238329959568e-10,-2.44426701101474e-11,-2.28999397222651e-09,-1.60821400640998e-09,-1.13118403533008e-11,-3.08477865473833e-09,-5.33191268914379e-11,-7.90225840319181e-09,-6.34418029221706e-09,-7.20674506737851e-08,-2.06205754693656e-08,-9.32968760025688e-08,-6.08004029345466e-08,-1.60987838171422e-07,"February",-4.99676389154047e-09
1998,-2.19074536289554e-10,3.23154836223694e-10,2.93312041321769e-11,1.7445245248382e-09,1.09116626845207e-09,1.48929757415317e-11,2.22252083403873e-09,1.8076207197737e-11,5.75016656512162e-09,4.63955984741915e-09,5.42584075446939e-08,1.54586814460345e-08,6.98200892657042e-08,4.54673454441945e-08,1.20950971904676e-07,"March",6.23913365416229e-09
1998,1.25282895169221e-10,-2.13276507565752e-10,-1.8644641386345e-11,-8.84369910636451e-10,-3.27418092638254e-10,-9.8907548817806e-12,-9.93850335362367e-10,9.03810359886847e-11,-2.62048160948325e-09,-2.20575202547479e-09,-2.54433416557731e-08,-7.37298933017883e-09,-3.24625943903811e-08,-2.15862883123918e-08,-5.73827492189594e-08,"April",-6.78119249641895e-09
1998,-5.91171556152403e-12,1.13118403533008e-10,-8.18545231595635e-12,2.73871592071373e-10,-2.0122570276726e-10,-8.5265128291212e-12,1.62685864779633e-10,-1.96337168745231e-10,5.04655872646254e-10,5.87760951020755e-10,4.36261871072929e-09,1.53164592120447e-09,5.38011590833776e-09,4.40775238530478e-09,1.11917870526668e-08,"May",5.78438630327582e-09
1998,-6.18456397205591e-11,-2.35331754083745e-11,2.78532752417959e-11,1.15960574476048e-10,4.07226252718829e-10,2.50111042987555e-11,2.92459390038857e-10,2.73075784207322e-10,6.60293153487146e-10,2.65345079242252e-10,7.86440068623051e-09,1.83786141860764e-09,1.02368176158052e-08,5.44798695045756e-09,1.56037458509672e-08,"June",-3.11956682708114e-09
1998,4.1154635255225e-11,-8.28208612801973e-11,-1.10276232589968e-11,-6.49265530228149e-10,-5.27279553352855e-10,-1.8644641386345e-11,-8.51287040859461e-10,-3.19573700835463e-10,-2.13287876249524e-09,-1.34082256408874e-09,-2.14956799027277e-08,-5.60623902856605e-09,-2.7792793844128e-08,-1.64906168720336e-08,-4.56093403045088e-08,"July",-3.36513039655983e-10
1998,3.27418092638254e-11,2.55965915130218e-10,-5.10453901370056e-11,1.77601577888709e-09,9.32686816668138e-10,-1.89857018995099e-11,2.13861994780018e-09,3.6300207284512e-10,5.5565578804817e-09,3.91150933864992e-09,5.17964053869946e-08,1.39667122311948e-08,6.69724613544531e-08,4.11059772886802e-08,1.1205747796339e-07,"August",3.1814124668017e-09
1998,-1.02545527624898e-10,-5.67524693906307e-10,1.27784005599096e-10,-3.96141786040971e-09,-1.97974259208422e-09,8.3787199400831e-11,-4.78871697850991e-09,-4.77371031593066e-10,-1.26299255498452e-08,-9.27320797927678e-09,-1.15330749395071e-07,-3.14895487463218e-08,-1.49094830703689e-07,-9.28092731555807e-08,-2.51110122917453e-07,"September",-4.43651515524834e-09
1998,1.57797330757603e-10,1.01539399111061e-09,-1.66096469911281e-10,7.12725523044355e-09,3.64866536983754e-09,-1.63822733156849e-10,8.70466010383097e-09,7.02698343957309e-10,2.3127881831897e-08,1.72562977240887e-08,2.10657617571997e-07,5.78266394768434e-08,2.72272245638305e-07,1.70609837368829e-07,4.59824605059111e-07,"October",4.11819200962782e-09
1998,-2.28396856982727e-10,-1.44569867188693e-09,1.38811628858093e-10,-1.01565547083737e-08,-5.31326804775745e-09,2.36298092204379e-10,-1.24698544823332e-08,-9.51899892243091e-10,-3.32790932588978e-08,-2.5001099857036e-08,-3.03363322018413e-07,-8.35132709653408e-08,-3.92014953831676e-07,-2.46546392190794e-07,-6.63094851915957e-07,"November",-2.97768565360457e-09
1998,3.23325366480276e-10,1.66636482390459e-09,-6.74162947689183e-11,1.1632323548838e-08,6.20707396592479e-09,-2.72393663180992e-10,1.43189140544564e-08,1.08673248178093e-09,3.83212181986892e-08,2.89021500066156e-08,3.5002608456125e-07,9.65072217695706e-08,4.52148469776148e-07,2.84965722130437e-07,7.65681306802435e-07,"December",1.8444552551955e-09
1999,-4.09045242122374e-10,-1.63311142387101e-09,-7.73070496506989e-12,-1.11514282252756e-08,-6.13249540037941e-09,2.58978616329841e-10,-1.37675897349254e-08,-1.07093001133762e-09,-3.68903556591249e-08,-2.79424057225697e-08,-3.38308154823608e-07,-9.32942043618823e-08,-4.36725713370834e-07,-2.75396018878382e-07,-7.40077211958123e-07,"January",-1.20053300634027e-09
1999,4.43264980276581e-10,1.44336809171364e-09,6.37783159618266e-11,9.41179223445943e-09,5.44946487934794e-09,-2.14981810131576e-10,1.16843352770957e-08,9.62018020800315e-10,3.12872998620151e-08,2.38583197642583e-08,2.88695900962921e-07,7.9501660366077e-08,3.72391696146224e-07,2.34461936088337e-07,6.30943759460934e-07,"February",1.14778231363744e-09
1999,-4.01655597670469e-10,-1.16767751023872e-09,-1.00044417195022e-10,-7.09144387656124e-09,-4.44424586021341e-09,1.80421011464205e-10,-8.88263684828416e-09,-7.80232767283451e-10,-2.37438371186727e-08,-1.82594703801442e-08,-2.20381707549677e-07,-6.05289187660674e-08,-2.84180714515969e-07,-1.7821423625719e-07,-4.80714334116783e-07,"March",-1.54250301420689e-09
1999,2.78191691904794e-10,8.03709099272965e-10,1.24828147818334e-10,4.3884256228921e-09,3.11138137476519e-09,-1.86560100701172e-10,5.55661472390057e-09,5.01927388540935e-10,1.48633034768864e-08,1.14946487883572e-08,1.38206814881414e-07,3.78182107851899e-08,1.78376467374619e-07,1.11024746729527e-07,3.00487045024056e-07,"April",2.06819095183164e-09
1999,-9.12905306904577e-11,-4.05691480409587e-10,-1.45178091770504e-10,-1.73270109371515e-09,-1.58615875989199e-09,2.32660113397287e-10,-2.18636841964326e-09,-1.83831616595853e-10,-5.95809979131445e-09,-4.56429916084744e-09,-5.49484866496641e-08,-1.48752405948471e-08,-7.12348082743119e-08,-4.32877413913957e-08,-1.18173375085462e-07,"May",-2.36468622460961e-09
1999,-1.07434061646927e-10,1.23861809697701e-10,1.62231117428746e-10,2.33058017329313e-11,3.376499080332e-10,-2.85865553451004e-10,-1.28920873976313e-10,-2.51247911364771e-11,-9.97033566818573e-11,-1.85991666512564e-10,-1.70302882906981e-09,-7.59257545723813e-10,-1.76851244759746e-09,-2.76497758022742e-09,-6.07769834459759e-09,"June",2.38287611864507e-09
1999,2.54885890171863e-10,-5.66160451853648e-11,-1.69279701367486e-10,2.66140887106303e-10,2.49428921961226e-10,3.01440650218865e-10,7.51526840758743e-10,3.24007487506606e-11,1.71371539181564e-09,1.36878952616826e-09,1.66780864674365e-08,4.96294205731829e-09,2.12498889595736e-08,1.5032128430903e-08,3.9432507037418e-08,"July",-2.54112819675356e-09
1999,-3.16617843054701e-10,1.41767486638855e-10,1.53590917761903e-10,3.27986526826862e-10,-2.22826201934367e-10,-2.47496245719958e-10,-2.44369857682614e-10,1.08798303699587e-10,-4.29963620263152e-10,-1.60298441187479e-10,-4.86784301756416e-09,-1.78454229171621e-09,-6.31507646176033e-09,-5.52836354472674e-09,-1.40871634357609e-08,"August",3.22324922308326e-09
1999,2.97291080642026e-10,-2.19301909964997e-10,-1.09139364212751e-10,-7.54766915633809e-10,-4.57021087640896e-11,1.22213350550737e-10,-1.83547399501549e-10,-2.67050381808076e-10,-5.87874637858476e-10,-8.70159055921249e-10,-4.10568645747844e-09,-6.5494987211423e-10,-4.93446350446902e-09,-1.74497927218908e-09,-5.54746293346398e-09,"September",-4.15820977650583e-09
1999,-2.14754436456133e-10,1.52112988871522e-10,5.33191268914379e-11,1.92471816262696e-10,1.15278453449719e-10,3.97903932025656e-11,-4.72596184408758e-10,3.29464455717243e-10,-1.24248344945954e-09,-3.897184797097e-10,-1.30503394757397e-08,-4.09522726840805e-09,-1.74982233147603e-08,-1.22458914120216e-08,-3.15212673740461e-08,"October",4.56202542409301e-09
1999,8.43556335894391e-11,7.80460140958894e-11,-1.69393388205208e-11,1.4058514352655e-09,2.28283170145005e-10,-1.78374648385216e-10,2.35024799621897e-09,-2.53066900768317e-10,6.23765572527191e-09,4.21823642682284e-09,5.82742814003723e-08,1.6630110621918e-08,7.60755938244984e-08,4.92299250254291e-08,1.29911768453894e-07,"November",-3.87990439776331e-09
1999,6.23003870714456e-11,-3.11388248519506e-10,8.41282599139959e-12,-2.91356627712958e-09,-6.27096596872434e-10,2.40845565713244e-10,-4.14013356930809e-09,1.0550138540566e-10,-1.09204165710253e-08,-7.95148480392527e-09,-9.89548425422981e-08,-2.7996975404676e-08,-1.28683950606501e-07,-8.27634494271479e-08,-2.1879532141611e-07,"December",2.20461515709758e-09
2000,-1.66551217262167e-10,2.90697244054172e-10,-6.93489710101858e-12,2.55488430411788e-09,2.82625478575937e-10,-2.18392415263224e-10,3.64332208846463e-09,-4.58157956018113e-11,9.48978140513645e-09,7.13498593540862e-09,8.19441083876882e-08,2.35340849030763e-08,1.06741026684176e-07,6.958327958273e-08,1.82325493369717e-07,"January",-5.63886715099216e-11
2000,1.81330506165978e-10,8.78799255588092e-11,9.09494701772928e-13,3.30828697769903e-10,1.16665432869922e-09,1.51203494169749e-10,1.81330506165978e-11,1.77351466845721e-10,3.07522896036971e-10,4.95674612466246e-11,1.20726326713338e-08,2.18449258682085e-09,1.47083483170718e-08,6.30518570687855e-09,2.19793037103955e-08,"February",-1.93904270417988e-09
2000,-1.20962795335799e-10,-6.11009909334825e-10,-8.29913915367797e-12,-4.14115675084759e-09,-2.98132363241166e-09,-9.43600753089413e-11,-4.87915485791746e-09,-4.1507064452162e-10,-1.31731212604791e-08,-9.70885594142601e-09,-1.31987007989665e-07,-3.52637812284229e-08,-1.698508640402e-07,-1.0391761406936e-07,-2.83502686215797e-07,"March",3.17959347739816e-09
2000,4.99085217597894e-11,9.14099018700654e-10,4.54747350886464e-11,6.24845597485546e-09,3.87763066100888e-09,7.96944732428528e-11,7.6384480962588e-09,5.62522473046556e-10,2.03214085559011e-08,1.52053871715907e-08,1.95453139895108e-07,5.31407522430527e-08,2.52525296673412e-07,1.56730266098748e-07,4.23368874180596e-07,"April",-3.3596734283492e-09
2000,-1.47792889038101e-11,-8.09620814834489e-10,-9.84528014669195e-11,-5.36851985089015e-09,-3.23075255437288e-09,-1.06467723526293e-10,-6.65482957629138e-09,-5.09544406668283e-10,-1.74454726220574e-08,-1.31615252030315e-08,-1.64092853083275e-07,-4.51357209385606e-08,-2.13015482586343e-07,-1.33238927446655e-07,-3.57566477759974e-07,"May",2.82307155430317e-09
2000,4.09272615797818e-12,4.21493950852891e-10,1.39607436722144e-10,2.48792275669985e-09,1.58229340740945e-09,1.53420387505321e-10,3.13872305923724e-09,3.11956682708114e-10,7.84200437919935e-09,5.93081495026127e-09,7.14221641828772e-08,2.01931129595323e-08,9.41390680964105e-08,5.97442522121128e-08,1.57923295773799e-07,"June",-2.33558239415288e-09
2000,1.7166712495964e-11,-3.06386027659755e-11,-1.59843693836592e-10,2.76145328825805e-10,-6.00266503170133e-11,-1.93324467545608e-10,2.74098965746816e-10,-1.08684616861865e-10,1.39721123559866e-09,1.16096998681314e-09,1.52510892803548e-08,3.37064420818933e-09,1.75373315869365e-08,9.80458025878761e-09,2.98578015645035e-08,"July",2.34103936236352e-09
2000,-5.36601874046028e-11,-1.96564542420674e-10,1.75532477442175e-10,-1.65800884133205e-09,-6.91898094373755e-10,2.10775397135876e-10,-2.00373051484348e-09,-1.68256519827992e-11,-5.9967533161398e-09,-4.78803485748358e-09,-5.71467353438493e-08,-1.48862682181061e-08,-7.19014678907115e-08,-4.38934648627765e-08,-1.21330231195316e-07,"August",-2.57750798482448e-09
2000,7.54880602471530e-11,3.60330432158662e-10,-2.08501660381444e-10,2.39890596276382e-09,1.13777787191793e-09,-2.17539763980312e-10,2.97205815513735e-09,1.2448708730517e-10,8.40725533635123e-09,6.6620486904867e-09,7.84446001489414e-08,2.09122958949592e-08,9.9932549346704e-08,6.17433215666097e-08,1.68803126143757e-07,"September",2.3683242034167e-09
2000,-5.11590769747272e-11,-6.89055923430715e-10,2.60456545220222e-10,-4.27678514824947e-09,-2.27578311751131e-09,2.40106601268053e-10,-5.39478151040385e-09,-3.45039552485105e-10,-1.46341108120396e-08,-1.12627276394051e-08,-1.35187747218879e-07,-3.68107748727198e-08,-1.73806711245561e-07,-1.08610947791021e-07,-2.94160145131173e-07,"October",-1.22417986858636e-09
2000,-2.80806489172392e-11,1.22594201457105e-09,-3.06272340822034e-10,7.77595232648309e-09,4.34079083788674e-09,-2.82909695670241e-10,9.85920678431285e-09,6.86668499838561e-10,2.63835318037309e-08,1.99552232515998e-08,2.42988335230621e-07,6.68162556394236e-08,3.13540567731252e-07,1.97043618754833e-07,5.31050773133757e-07,"November",-6.02085492573678e-10
2000,1.38925315695815e-10,-1.7221850612259e-09,3.14230419462547e-10,-1.12140696728602e-08,-6.37419361737557e-09,3.15651504934067e-10,-1.42216549647856e-08,-9.81003722699825e-10,-3.79997118216124e-08,-2.85904206975829e-08,-3.4973868423549e-07,-9.64521404966945e-08,-4.51685536972946e-07,-2.84416955764755e-07,-7.65084223530721e-07,"December",2.10457073990256e-09
2001,-2.29420038522221e-10,1.87253590411274e-09,-2.72507350018714e-10,1.24107373267179e-08,7.167500370997e-09,-3.0598812372773e-10,1.57148747348401e-08,1.06024344859179e-09,4.2051851778524e-08,3.16113073495217e-08,3.87145519198384e-07,1.06798097476712e-07,4.99983798363246e-07,3.14943463308737e-07,8.46715010993648e-07,"January",-2.37923813983798e-09
2001,2.48405740421731e-10,-1.57484691953869e-09,1.97928784473334e-10,-1.06014113043784e-08,-6.26869223196991e-09,2.52100562647684e-10,-1.33741195895709e-08,-9.01309249456972e-10,-3.58878651240957e-08,-2.69951669906732e-08,-3.30622015098925e-07,-9.11127813196799e-08,-4.26799033448333e-07,-2.68716235041211e-07,-7.22542608855292e-07,"February",1.6025296645239e-09
2001,-1.82126314030029e-10,9.40985955821816e-10,-1.2380496627884e-10,6.53551524010254e-09,4.02314981329255e-09,-1.75589320861036e-10,8.1562347986619e-09,5.65819391340483e-10,2.20277343032649e-08,1.66066911333473e-08,2.02940327653778e-07,5.58176793674647e-08,2.6172256184509e-07,1.64651282830164e-07,4.43062162958086e-07,"March",-9.1313268058002e-10
2001,5.54791768081486e-11,-1.63709046319127e-10,7.79891706770286e-11,-1.46837919601239e-09,-1.09616848931182e-09,9.72590896708425e-11,-1.65897517945268e-09,-1.083435563487e-10,-4.72880401503062e-09,-3.61819729732815e-09,-4.30434283771319e-08,-1.17611307359766e-08,-5.51599441678263e-08,-3.47342847817345e-08,-9.3800736067351e-08,"April",1.15687726065516e-09
2001,9.27684595808387e-11,-5.75539615965681e-10,-6.90079104970209e-11,-3.50541995430831e-09,-1.84013515536208e-09,-2.8421709430404e-11,-4.70458871859591e-09,-4.02565092372242e-10,-1.2259192772035e-08,-9.19408194022253e-09,-1.1434281077527e-07,-3.14867065753788e-08,-1.48019807966193e-07,-9.28197323446511e-08,-2.49554886977421e-07,"May",-1.92085281014442e-09
2001,-2.17141860048287e-10,1.14772547021857e-09,9.02673491509631e-11,7.60553575673839e-09,4.24984136770945e-09,-2.56363819062244e-11,9.89791715255706e-09,8.57426130096428e-10,2.61741206486477e-08,1.97883309738245e-08,2.43219574258546e-07,6.68374013912398e-08,3.14288172376109e-07,1.97120471057133e-07,5.30613760929555e-07,"June",2.02635419555008e-09
2001,2.67391442321241e-10,-1.49145762406988e-09,-1.29148247651756e-10,-1.03428874353995e-08,-5.80644154979382e-09,5.96855898038484e-11,-1.32881154968345e-08,-1.15835518954555e-09,-3.52681581716752e-08,-2.68507847067667e-08,-3.27137740896433e-07,-8.98122038961446e-08,-4.22487573814578e-07,-2.64943082584068e-07,-7.13469944457756e-07,"July",-8.64019966684282e-10
2001,-2.24076757149305e-10,1.58075863510021e-09,1.688249540166e-10,1.1355041351635e-08,6.30870999884792e-09,-6.29256646789145e-11,1.44858631756506e-08,1.26306076708715e-09,3.84395661967574e-08,2.95192421617685e-08,3.56442342308583e-07,9.77309468908061e-08,4.60208866570611e-07,2.88308342533128e-07,7.76627530285623e-07,"August",-9.58607415668666e-10
2001,1.31308297568467e-10,-1.40653355629183e-09,-1.92699189938139e-10,-1.04240598375327e-08,-5.65455593459774e-09,2.87627699435689e-11,-1.33109665512166e-08,-1.17449872050202e-09,-3.52354163624113e-08,-2.73926161753479e-08,-3.27943553202203e-07,-8.96739038580563e-08,-4.23343408328947e-07,-2.64433197116887e-07,-7.1293334258371e-07,"September",2.18642526306212e-09
2001,-6.28688212600537e-11,1.04910213849507e-09,1.9485923985485e-10,8.03902366897091e-09,4.14638634538278e-09,2.14868123293854e-11,1.03869979284354e-08,9.52695700107142e-10,2.74125113719492e-08,2.17130491364514e-08,2.58025693256059e-07,7.01849103279528e-08,3.33054686052492e-07,2.06758613785496e-07,5.58727151656058e-07,"October",-2.00088834390044e-09
2001,5.20685716765001e-11,-7.18330284144031e-10,-1.80193637788761e-10,-5.68297764402814e-09,-2.64958543993998e-09,-4.39968061982654e-11,-7.48315187593107e-09,-7.38054950488731e-10,-1.97419467440341e-08,-1.59868704940891e-08,-1.89541651707259e-07,-5.11795406055171e-08,-2.44689545070287e-07,-1.50579467117495e-07,-4.08488176617539e-07,"November",7.03948899172246e-10
2001,-7.07132130628452e-11,6.06746652920265e-10,1.51203494169749e-10,4.82680206914665e-09,2.00952854356728e-09,2.18278728425503e-11,6.36430286249379e-09,6.72343958285637e-10,1.69022769114235e-08,1.36799371830421e-08,1.64269522429095e-07,4.42749978901702e-08,2.12177383218659e-07,1.30289663502481e-07,3.53857103618793e-07,"December",5.02041075378656e-10
2002,7.38964445190504e-11,-7.147491487558e-10,-1.02772901300341e-10,-5.64693891647039e-09,-2.33535502047744e-09,8.01492205937393e-12,-7.28567783880862e-09,-7.63066054787487e-10,-1.95086613530293e-08,-1.52906522998819e-08,-1.87708110388485e-07,-5.1010090373893e-08,-2.42591795540648e-07,-1.50408027366211e-07,-4.06530489271972e-07,"January",-4.58385329693556e-10
2002,-5.07043296238407e-11,9.02389274415327e-10,3.59250407200307e-11,7.23275661584921e-09,3.15117176796775e-09,-2.04636307898909e-12,9.21028231459786e-09,8.86529960553162e-10,2.47476918957545e-08,1.88586000149371e-08,2.35000470638624e-07,6.44442934571998e-08,3.03822616842808e-07,1.90300511349051e-07,5.11528924107552e-07,"February",-1.06047082226723e-09
2002,2.70574673777446e-11,-1.06552988654585e-09,3.10365066980012e-11,-8.73376393428771e-09,-4.04838829126675e-09,-3.02975422528107e-11,-1.11148779069481e-08,-9.37461663852446e-10,-2.98889517580392e-08,-2.25184066948714e-08,-2.82076371149742e-07,-7.77637296778266e-08,-3.64716015610611e-07,-2.29694137487968e-07,-6.15492353972513e-07,"March",3.18868842441589e-09
2002,-2.86490831058472e-11,1.1736460692191e-09,-7.92397258919664e-11,9.69521352089942e-09,4.81281858810689e-09,4.501998773776e-11,1.23616246128222e-08,9.15633791009896e-10,3.3258970688621e-08,2.50804532697657e-08,3.13512373395497e-07,8.65500737745606e-08,4.05200353270629e-07,2.55509121416253e-07,6.84142378304387e-07,"April",-4.62387106381357e-09
2002,5.35465005668812e-11,-1.19575815915596e-09,1.15846887638327e-10,-9.69373559200903e-09,-5.1384176913416e-09,-3.07522896036971e-11,-1.23285985864641e-08,-8.63565219333395e-10,-3.32101990352385e-08,-2.52066456596367e-08,-3.13164719045744e-07,-8.63278728502337e-08,-4.04377715312876e-07,-2.5465101316513e-07,-6.82302925270051e-07,"May",4.64569893665612e-09
2002,-7.85576048656367e-11,1.08582298707915e-09,-1.6530066204723e-10,8.3913391790702e-09,4.67002791992854e-09,2.11457518162206e-11,1.05786739368341e-08,7.81369635660667e-10,2.85596115645603e-08,2.18419700104278e-08,2.69368911176571e-07,7.40174641578051e-08,3.47411969414679e-07,2.18184709410707e-07,5.85331235924968e-07,"June",-3.68163455277681e-09
2002,8.00355337560177e-11,-8.24400103738299e-10,2.28510543820448e-10,-5.89295723329997e-09,-3.33784555550665e-09,-3.79714037990198e-11,-7.30773308532662e-09,-6.24254425929394e-10,-1.9808112483588e-08,-1.52695065480657e-08,-1.87147406904842e-07,-5.11615212417382e-08,-2.41119778365828e-07,-1.50716800817463e-07,-4.05007995141204e-07,"July",2.84489942714572e-09
2002,-5.20685716765001e-11,4.45822934125317e-10,-2.69096744887065e-10,2.7943087843596e-09,1.49589141074102e-09,5.70139491173904e-11,3.33267280439031e-09,3.66867425327655e-10,9.11779807211133e-09,7.14408088242635e-09,8.78135324455798e-08,2.36668711295351e-08,1.13092028186657e-07,6.96074948791647e-08,1.87864770850865e-07,"August",-2.9194779926911e-09
2002,1.75077730091289e-11,-4.25757207267452e-11,2.50793164013885e-10,6.8098415795248e-11,2.66936694970354e-10,-4.71231942356098e-11,2.69551492237952e-10,-5.82076609134674e-11,6.4301275415346e-10,2.94903657049872e-10,1.11754161480349e-09,9.47125045058783e-10,1.3974386092741e-09,3.06181391351856e-09,6.58155840937980e-09,"September",3.82351572625339e-09
2002,-1.51203494169749e-11,-2.72507350018714e-10,-1.75532477442175e-10,-2.02282990358071e-09,-1.49248080560938e-09,1.79625203600153e-11,-2.66805955106975e-09,-2.04863681574352e-10,-7.21843207429629e-09,-5.32236299477518e-09,-5.93718141317368e-08,-1.7090371784434e-08,-7.64212018111721e-08,-5.08363200424355e-08,-1.34217771119438e-07,"October",-4.82395989820361e-09
2002,5.9230842452962e-11,4.28940438723657e-10,7.31006366549991e-11,2.86627255263738e-09,2.06546246772632e-09,-5.74118530494161e-12,3.64246943718172e-09,3.54816620529164e-10,9.9402086561895e-09,7.4767285695998e-09,8.28235897643026e-08,2.35087327382644e-08,1.06639618024928e-07,6.99531028658384e-08,1.85523731488502e-07,"November",5.02404873259366e-09
2002,-1.15505827125162e-10,-4.03417743655154e-10,3.44471118296497e-11,-2.64685695583466e-09,-2.00566319108475e-09,2.61479726759717e-11,-3.29492877426674e-09,-3.72210706700571e-10,-9.02571173355682e-09,-6.94330992700998e-09,-7.53948370402213e-08,-2.11956034945615e-08,-9.69484972301871e-08,-6.32333012617892e-08,-1.68579845194472e-07,"December",-3.85807652492076e-09
