"DATE","Primary.Energy.Consumed.by.the.Residential.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Residential.Sector","End.Use.Energy.Consumed.by.the.Residential.Sector","Residential.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Residential.Sector","Primary.Energy.Consumed.by.the.Commercial.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Commercial.Sector","End.Use.Energy.Consumed.by.the.Commercial.Sector","Commercial.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Commercial.Sector","Primary.Energy.Consumed.by.the.Industrial.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Industrial.Sector","End.Use.Energy.Consumed.by.the.Industrial.Sector","Industrial.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Industrial.Sector","Month","Formatted.Data","Total.Energy.Consumed"
1995,-56714.515172619,-2761.66602551015,-59476.3975340137,29439.1857806122,-30039.0440595236,-21054.1111760204,1759.72401105446,-19294.712082483,35789.2902865645,16492.9658962582,-40704.3543112248,5025.95887585038,-35678.760201531,41967.1501564625,6288.94691411598,"April",1995-04-01,-118472.980659864
1995,54285.2607806123,11386.2050178571,65671.6988664967,-2856.26607142857,62817.4484999998,12838.2313809524,198.809152210829,13037.7021088436,-25214.1238681972,-12174.7533554419,31139.9606003404,-3505.85518877555,27634.4866275517,-32708.9805867346,-5075.11415986423,"May",1995-05-01,98263.4527619048
1995,-40627.1965603742,-12500.9890365646,-53128.4154413267,-8490.56034013603,-61620.7991845237,1107.24847193871,247.337428571486,1353.57074574827,17767.8534268707,19119.9862236393,-18674.3946215987,2515.88338180276,-16158.8223988104,22971.4976411564,6813.40521598676,"June",1995-06-01,-58194.3427100342
1995,25667.1557193878,8098.74956547617,33766.1515952382,7588.00597193873,41355.4739498298,-11667.4409753401,-2121.99059523814,-13788.2370680272,-13293.2017346939,-27080.2359668366,12990.4825833333,-1340.06725765308,11650.491775511,-12423.1425484694,-773.313958333858,"July",1995-07-01,26990.1973273813
1995,-15533.7380867347,-2464.50013690474,-17998.5870127551,-5563.14497959179,-23562.4626062924,14807.8625314625,3261.05691326532,18067.7475629252,5783.21974234691,23849.8677363945,-14797.9391675169,-653.881142006809,-15451.5997151366,-2356.77751955785,-17807.9839659858,"August",1995-08-01,-15523.8147227894
1995,8363.57745153069,-1673.37227636056,6690.76719472777,8500.03855442171,15191.1127414965,-13584.2860442176,-2871.38620833332,-16454.5527032313,6795.64193282319,-9657.91997193876,14203.41555017,2910.82468962588,17113.8576062927,20583.1992006803,37696.9688146252,"September",1995-09-01,8982.70695748319
1995,-1509.65645493208,4162.11882227892,2651.66393962599,-13388.9362508503,-10737.4144617346,11188.2690348638,2299.60166411563,13486.7132738095,-18294.7142176871,-4808.73054591838,-969.14619472785,-3875.58439115649,-4844.418363095,-34837.3183715987,-39681.8426522103,"October",1995-10-01,8709.46638520402
1995,-3433.84507653051,-5600.33088180272,-9033.28557653073,14158.1192848639,5125.05010034009,-7554.28508928561,-3023.31909013606,-10576.4300246599,20356.7173256803,9780.67823299323,-24131.8269387755,2747.54773809525,-21384.3461607148,36985.8882236396,15601.6969829928,"November",1995-11-01,-35119.9571045919
1995,3803.14570833327,5561.9768562925,9364.36964880959,-9407.20316156454,-43.2889124149292,2528.65284863937,4533.73475595243,7061.38753316325,-11367.6840017007,-4306.4732312926,52310.3028869047,-512.081407312915,51797.973630953,-25891.1457049321,25906.7744260208,"December",1995-12-01,58642.1014438778
1996,1636.46691071431,-3178.47693877548,-1541.5217687075,3597.63968707478,2056.82549999996,2885.55803741502,-4828.39632483001,-1942.18176615643,-1631.52143877551,-3573.48843452363,-78316.8908375849,-1276.16814030615,-79592.4832338442,8291.48593707498,-71301.2426683677,"January",1996-01-01,-73794.8658894562
1996,-14498.271494898,-1371.82671088438,-15870.3763282313,-2614.89940221086,-18486.0504761904,-8973.55505782316,2654.491029762,-6319.38857057827,9194.32602210887,2874.43856717658,99793.0599115646,2121.95138350343,101914.078993198,6854.28245153048,108769.131844388,"February",1996-02-01,76321.2333588441
1996,35493.0072755102,6711.14974489798,42204.3614166667,9304.36092687074,51509.3019090136,16750.558037415,1363.27226360536,18113.9629906463,-6354.84347534017,11760.0398494902,-106571.754460884,-2480.1395416667,-109050.539560375,-13661.3218792516,-122713.263793368,"March",1996-03-01,-54328.1891479597
1996,-59076.2811726191,-10989.7270255102,-70066.2245340136,-21465.8982193877,-91532.3830595239,-24242.1361760204,-5565.71798894551,-29807.905082483,-5553.22371343533,-35362.4301037419,84812.1366887755,2669.14887585037,87479.5027984696,10931.8481564625,98413.2069141158,"April",1996-04-01,1493.71934013644
1996,73904.5057806124,12520.1670178571,86424.9038664966,33318.3409285714,119743.2705,27021.2913809524,8413.55815221083,35434.7961088436,21166.9581318027,56603.2136445581,-37894.7733996598,-2643.32518877555,-40536.0683724489,-1370.28958673454,-41908.253159864,"May",1996-05-01,63031.0237619046
1996,-71495.3865603743,-10502.6840365646,-81998.2764413265,-39830.303340136,-121828.533184524,-23345.4365280612,-8772.47657142852,-32117.6292542517,-34181.0955731292,-66300.0207763607,-6849.25662159883,2593.36738180276,-4257.82739880978,-10408.9603588437,-14665.2007840135,"June",1996-06-01,-101690.079710034
1996,52553.9907193879,5551.47756547615,58105.581595238,39274.2739719388,97379.8309498299,15848.3500246598,6071.12440476186,21918.8869319728,39585.1142653062,61504.8520331633,20930.5815833337,-3068.34925765309,17863.7617755105,19865.3554515308,37727.8820416666,"July",1996-07-01,89332.9223273811
1996,-25842.6000867348,252.033863095269,-25590.463012755,-32763.0289795919,-58353.4956062925,-8263.80846853737,-1031.16808673467,-9294.21243707484,-35304.9552576532,-44599.4742636054,-1693.91916751739,4324.61685799321,2629.72028486376,-23466.244519558,-20835.4939659864,"August",1996-08-01,-35800.3277227893
1996,3834.21045153067,-3543.44627636056,290.270194727793,25217.6755544218,25507.9537414966,3284.27395578228,-3938.68520833333,-655.073703231284,24226.7029328233,23571.5410280612,-26301.6974498296,-5923.76831037416,-32224.9903937075,19876.8392006804,-12349.0321853742,"September",1996-09-01,-19183.2130425171
1996,4424.69954506796,1180.51982227892,5606.22393962592,-25517.3162508503,-19911.0894617347,-2386.88996513607,5787.56266411561,3401.02227380949,-14815.2792176872,-11414.0495459184,34926.7958052719,7146.10360884354,42072.7586369049,-11740.1263715987,30333.2653477891,"October",1996-10-01,36964.6053852044
1996,-717.211076530519,6530.48111819728,5811.82942346936,38626.4442848639,44438.2451003401,4752.63191071434,-2945.32409013601,1807.2729753402,15902.8813256803,17709.9602329932,-17293.3809387754,-7463.26126190477,-24756.6551607146,4862.32822363954,-19894.6430170067,"November",1996-11-01,-13257.9601045923
1996,-5375.57729166678,-14434.0631437075,-19808.0823511905,-56319.5891615646,-76127.5649124149,-7521.06515136061,-3014.83024404765,-10536.0364668368,-27563.5420017006,-38099.2602312926,-8357.32911309527,6527.5005926871,-1829.78936904732,-3867.66370493203,-5697.36557397973,"December",1996-12-01,-21253.9715561218
1997,8799.02991071439,16193.8580612245,24991.6702312925,62114.6326870748,87105.9984999999,9031.36603741502,7901.75967517007,16933.3282338436,38980.7405612244,55913.4145654763,16972.350162415,-4342.13814030616,12630.2157661562,8506.62293707488,21136.8143316329,"January",1997-01-01,34802.7461105434
1997,-13320.5784948981,-10047.1597108843,-23367.2133282313,-47847.0314022109,-71213.6004761904,-10328.6200578232,-8054.73697023809,-18383.6155705782,-38325.571977891,-56708.1894328233,1926.87691156468,1778.09038350345,3704.89299319741,-13998.3295484694,-10293.3811556125,"February",1997-02-01,-21722.3216411555
1997,21539.3972755103,339.726744897922,21879.2734166666,21340.9639268708,43219.2329090135,11957.607037415,3632.47826360543,15590.4389906462,24081.7815246597,39671.11484949,-37909.2674608845,-308.057541666724,-38217.1915603742,14645.6841207483,-23571.556793367,"March",1997-03-01,-4412.26314796006
1997,-26822.6941726191,6744.63097448983,-20078.4645340136,2535.0747806122,-17542.2310595237,-11344.0141760204,1595.72501105443,-9748.690082483,-5670.5757134352,-15418.3681037417,69503.9896887757,784.02387585041,70287.8697984692,-8311.94984353746,61975.8279141153,"April",1997-04-01,31337.2813401367
1997,22672.9417806123,-8001.06598214288,14672.0398664966,-12969.5570714285,1701.49649999992,6813.54038095239,-3931.72484778913,2882.10110884359,-5063.11086819746,-2181.47435544203,-79783.89139966,-2746.91918877559,-82530.7163724487,-1147.58058673466,-83677.9151598638,"May",1997-05-01,-50297.4092380955
1997,-17219.5955603742,3824.41696343538,-13394.9554413265,5637.24365986392,-7757.10418452381,-3001.84452806128,2714.04642857145,-287.810254251799,1876.95142687091,1589.14422363942,66963.1113784015,4901.29238180279,71864.3906011902,5974.00364115643,77837.6832159863,"June",1997-06-01,46741.671289966
1997,25273.3307193877,3369.0445654762,28641.9825952381,17039.7779719388,45681.50394983,6456.91402465996,162.995404761865,6619.58393197291,13308.894265306,19928.7560331632,-44022.3594166668,-5852.35225765311,-49874.7672244896,-115.816548469342,-49989.6969583333,"July",1997-07-01,-12292.1146726188
1997,-44130.5940867347,-9781.92013690479,-53912.2140127551,-43673.5289795918,-97585.6796062926,-15486.9174685375,-2496.57008673465,-17982.7994370749,-32317.680257653,-50300.7752636053,26740.2008324831,4737.32985799323,31477.620284864,-15788.0895195579,15688.7570340136,"August",1997-08-01,-32877.3107227893
1997,52923.7484515306,11822.6987236395,64746.3051947278,58770.1455544217,123516.446741497,21056.8249557824,3199.80779166662,24255.5302967688,45271.4059328231,69527.0800280611,-18346.92944983,-2035.72331037416,-20382.7493937078,33528.4842006804,13146.1308146259,"September",1997-09-01,55633.643957483
1997,-40282.802454932,-9413.63517772111,-49696.3670603741,-56086.0462508503,-105782.410461735,-18521.2329651362,-2435.1043358843,-20954.7897261906,-46259.4662176871,-67214.2465459183,7871.04980527213,-211.153391156456,7659.98763690529,-41879.0923715987,-34219.0006522109,"October",1997-10-01,-50932.9856147958
1997,17580.5089234694,6363.3451181973,23943.7424234694,44443.0992848638,68386.8251003402,11866.5979107144,1187.11490986389,13051.8069753402,37190.1273256803,50241.9062329931,12190.4190612246,-87.0982619047674,12103.2528392851,35097.9852236395,47200.6799829931,"November",1997-11-01,41637.5258954078
1997,-1100.76829166664,-5966.31414370748,-7066.82135119054,-36632.7521615645,-43699.5339124149,-6196.31215136062,-738.126244047563,-6932.42246683673,-26340.3710017007,-33272.9692312925,-31474.1611130954,2785.85759268708,-28688.318369047,-18772.934704932,-47460.4075739793,"December",1997-12-01,-38771.241556122
1998,-4892.63508928575,7293.93806122447,2400.78823129262,34934.9556870747,37335.6724999999,2632.97403741503,1976.76467517001,4607.96323384348,21227.7725612245,25836.3555654763,32148.8201624152,-5242.98914030613,26906.053766156,5169.96093707485,32075.0443316322,"January",1998-01-01,29889.1591105438
1998,2653.75350510208,-7016.30271088431,-4361.73732823141,-31079.8044022108,-35441.4704761903,-1409.50205782317,-4586.73697023804,-5994.99057057814,-21521.1309778912,-27517.2684328233,-8616.87408843565,5039.29538350341,-3578.14800680233,-698.769548469411,-4275.87215561181,"February",1998-02-01,-7372.62264115608
1998,11383.5122755102,4517.66374489791,15900.1034166668,20097.6339268707,35997.8109090135,4819.605037415,7000.1602636054,11819.1049906462,20214.7775246599,32035.28584949,-30100.0834608842,-2786.75654166667,-32885.9145603743,-92.0788792516505,-32979.1197933676,"March",1998-03-01,-13896.9661479594
1998,-45961.080172619,-4119.64102551016,-50079.4055340137,-10931.4642193878,-61011.3510595237,-15164.9691760204,-7729.90298894555,-22894.6240824829,-12964.4307134353,-35860.1591037417,70266.5756887754,1442.46187585036,71707.9697984693,5908.5811564625,77617.6689141157,"April",1998-04-01,9140.526340136
1998,102034.590780612,11057.6680178571,113090.629866497,19021.6669285715,132113.4025,31547.1233809524,6772.35115221085,38319.3411088435,3840.67713180267,42160.399644558,-97819.0313996598,-2650.39518877554,-100468.540372449,-16725.5525867346,-117195.010159864,"May",1998-05-01,35762.6827619051
1998,-162923.555560374,-24784.6090365646,-187706.160441327,-46799.3363401361,-234507.178184524,-49303.7215280612,-5280.11557142853,-54583.5282542516,432.938426870787,-54150.3117763606,101944.112378401,4690.67738180275,106634.28160119,24108.2286411563,130743.086215987,"June",1998-06-01,-110283.164710035
1998,200588.594719388,37372.6565654761,237958.934595238,76163.5929719388,314124.49294983,61797.5810246599,3996.46240476187,65793.3889319727,941.140265306119,66734.0160331632,-85478.0154166666,-4787.77925765308,-90265.6302244897,-21940.7835484693,-112206.658958334,"July",1998-07-01,176908.160327382
1998,-194652.054086735,-40088.9891369047,-234738.587012755,-85111.4489795919,-319852.040606293,-63126.4994685374,-2641.77208673468,-65767.2874370747,-3477.80425765309,-69244.6962636053,66646.4558324829,2543.25285799319,69189.732284864,12429.9244804421,81619.6750340142,"August",1998-08-01,-191132.09772279
1998,147678.264451531,31726.6597236393,179402.571194728,70033.6875544218,249438.268741497,51430.4009557823,1039.04379166668,52468.2882967686,4821.59693282317,57289.666028061,-61456.7214498298,145.758689625877,-61311.0473937077,-1404.09579931962,-62715.0341853746,"September",1998-09-01,137651.943957484
1998,-83677.353454932,-19461.796177721,-103137.220060374,-47519.5492508504,-150658.770461735,-31306.492965136,-238.179335884378,-31543.5427261903,-7756.51721768713,-39299.9075459182,67626.7648052719,-1878.8753911565,65747.9806369051,-8050.36837159873,57697.4413477894,"October",1998-10-01,-47357.0816147965
1998,30720.9549234694,11117.9531181972,41837.7294234694,33971.914284864,75811.4331003401,11594.6679107143,1623.74690986398,13217.51997534,14687.4623256803,27904.8002329931,-70565.8529387753,2984.28173809527,-67581.6521607146,15208.0902236395,-52373.3820170069,"November",1998-11-01,-28250.2301045913
1998,-1859.00129166662,-7947.49514370742,-9806.22435119048,-27898.7261615646,-37706.2759124149,1246.60984863946,-4768.25524404764,-3521.19146683662,-21087.5600017008,-24608.4982312925,59098.3308869046,-4197.87540731294,54900.5186309526,-18093.666704932,36806.7184260206,"December",1998-12-01,58485.9394438771
1999,-9470.26008928579,6203.74306122444,-3266.01876870746,17144.0146870748,13878.8464999999,-7282.42796258502,7140.91567517008,-141.429766156558,18481.9535612246,18340.2315654763,-32135.0278375848,5435.18785969387,-26699.9022338437,14481.6949370749,-12218.1546683677,"January",1999-01-01,-48887.7158894556
1999,17342.4025051022,-3696.20071088432,13645.2976717687,29.5045977891004,13674.1825238096,10382.0609421769,-6624.30997023809,3757.29442942184,-5534.48297789131,-1777.03843282321,-269.811088435594,-6189.35061649657,-6459.02800680261,-6728.26854846946,-13187.3071556117,"February",1999-02-01,27454.6523588437
1999,-27888.5707244899,1648.13674489795,-26239.5165833333,-10601.0480731292,-36839.9730909865,-12861.482962585,3676.85326360543,-9184.18800935378,-7479.63747533998,-16663.5431505102,17125.8335391158,6325.70045833328,23451.2384396257,2345.1871207484,25796.5312066321,"March",1999-03-01,-23624.2201479594
1999,35683.2898273811,-1026.62002551021,34655.9714659863,3669.29178061221,38324.7819404764,13917.0458239796,-418.37498894556,13498.577917517,8112.20528656449,21609.9098962585,2254.08068877536,-5959.20912414959,-3704.70020153058,-7744.55484353755,-11449.6220858838,"April",1999-04-01,51854.4163401362
1999,-35498.3442193879,248.19101785716,-35249.7021335033,15821.6689285714,-19427.9415000002,-12783.7896190476,-1740.45384778913,-14524.5078911564,5937.74713180282,-8585.43335544223,-57947.6233996597,5082.18881122441,-52865.7693724488,22014.0224132655,-30851.0691598644,"May",1999-05-01,-106229.757238095
1999,34380.0694396259,2926.77196343537,37306.5565586733,-31564.181340136,5742.85181547643,11479.6764719388,2770.58542857144,14250.6227457483,-25353.9825731293,-11104.8527763605,121406.693378401,-3936.2156181972,117470.46360119,-37583.2083588437,79886.4242159869,"June",1999-06-01,167266.439289965
1999,-44687.4122806122,-8280.56743452381,-52967.7754047617,32026.8709719387,-20941.8770501702,-12561.6649753402,-2753.1915952381,-15315.0800680272,39401.6232653062,24087.9760331632,-152051.372416666,3304.56074234688,-148746.426224489,47052.0674515307,-101693.668958334,"July",1999-07-01,-209300.449672618
1999,65090.9069132652,12556.9628630953,77647.6739872448,-21830.7469795918,55818.2113937075,15131.9625314626,1219.09491326528,16351.0935629252,-46063.4632576531,-29713.5782636054,127607.081832483,-3623.28314200677,123983.250284863,-49131.1705195579,74851.8110340141,"August",1999-08-01,207829.95127721
1999,-78385.9425484693,-13003.1752763606,-91388.830805272,14111.4145544217,-77278.9032585033,-15783.0000442177,1452.60379166673,-14330.2657032313,49724.7489328232,35395.2870280612,-64387.9304498297,3920.70968962585,-60466.6683937071,47033.6962006803,-13433.2791853745,"September",1999-09-01,-158556.873042517
1999,71571.7985450679,11166.2118222789,82737.5089396258,-11764.1322508503,70975.0165382651,13515.5340348639,-2858.54433588444,10656.6362738095,-49745.7542176871,-39089.3955459183,6984.76980527204,-2387.47639115649,4596.68163690457,-41327.7733715987,-36730.2746522107,"October",1999-10-01,92072.1023852042
1999,-49961.7790765305,-10796.0668818027,-60757.0875765306,4443.33928486391,-56315.4148996597,-11194.6590892857,501.759909864043,-10692.2210246599,37692.9363256803,27000.5442329932,8778.01706122447,-1627.98826190472,7150.81883928572,27730.3472236395,34880.2029829931,"November",1999-11-01,-52378.4211045925
1999,27998.6687083332,12147.2458562925,40145.0296488095,13783.0538384354,53929.5550875849,11227.0278486394,4886.16975595229,16112.2095331633,-9723.84500170075,6388.70576870742,14268.4128869048,6376.06359268702,20643.5146309525,-4805.20670493201,15838.8774260205,"December",1999-12-01,53494.1094438785
2000,-14027.8440892856,-11712.8169387755,-25739.8757687074,-33467.8923129251,-59208.8665,-11945.9319625849,-9269.18732482986,-21214.0347661565,-22753.5174387754,-43967.7554345236,-43122.605837585,-8824.77314030608,-51946.3092338436,-18711.0220629251,-70657.1466683676,"January",2000-01-01,-69096.3818894567
2000,10345.510505102,8177.04728911563,18522.0036717687,41673.4925977891,60196.2185238097,11052.0989421768,9090.54802976187,20141.7504294218,40635.2700221088,60776.9615671766,51563.1689115646,7227.87638350338,58789.8269931973,29283.4354515306,88072.3828443879,"February",2000-02-01,72960.7783588443
2000,-21947.3737244898,-4942.344255102,-26889.3485833333,-37709.3060731292,-64599.1650909865,-11631.521962585,-4340.12873639456,-15971.0880093538,-34879.4604753401,-50850.3441505098,-43205.2304608843,-2613.66854166667,-45817.4785603742,-22002.4488792516,-67818.6887933674,"March",2000-03-01,-76784.1261479598
2000,51151.8438273809,4496.42797448974,55647.9474659864,29425.6037806122,85074.0719404762,19064.3238239796,-2425.12398894555,16638.928917517,13070.0432865646,29708.813896258,37286.9406887755,-2089.52212414963,35195.9877984694,5727.06615646247,40921.7529141155,"April",2000-04-01,107503.108340137
2000,-80138.7372193877,-3342.46898214283,-83480.8091335034,-18040.9090714286,-101522.4085,-29874.4066190477,8924.33515221083,-20949.9938911565,11158.8371318027,-9791.11635544169,-41119.5213996599,4251.45381122444,-36867.0373724489,6215.43241326545,-30650.3771598637,"May",2000-05-01,-151132.665238095
2000,76179.1964396258,-3083.30003656462,73095.4015586734,-2017.51834013601,71078.7348154759,31113.7934719389,-13999.4395714285,17114.4057457483,-30488.3725731292,-13373.9517763609,45228.0983784014,-3311.24461819724,41916.4766011903,-8846.17735884369,33069.2122159863,"June",2000-06-01,152521.088289966
2000,-28974.2282806122,12010.8875654762,-16962.8514047619,27491.7239719388,10528.0659498302,-16618.6729753402,16674.3594047619,55.5949319727679,44315.7312653061,44371.3300331635,-41031.9384166667,992.385742346924,-40039.6852244897,7788.89345153076,-32249.8919583334,"July",2000-07-01,-86624.8396726188
2000,-29109.4850867348,-15430.2971369047,-44540.109012755,-42961.0439795919,-87500.6386062928,-2612.11346853734,-16212.5140867347,-18824.6564370748,-51933.7082576532,-70758.3872636056,31787.0328324831,284.079857993181,32071.411284864,-9853.51451955796,22217.1220340138,"August",2000-08-01,65.4342772106829
2000,55611.6674515307,10309.9337236394,65921.7561947278,37948.1835544218,103869.748741497,11042.0939557823,13009.2127916667,24051.5812967686,50380.6479328233,74432.2180280613,-23785.6194498301,320.678689625895,-23465.1793937078,14358.2112006804,-9106.1321853745,"September",2000-09-01,42868.1419574828
2000,-42126.9524549321,-1267.04217772102,-43394.1990603741,-17795.3192508503,-61189.4164617348,-6376.02796513609,-8157.50533588439,-14534.0537261904,-38111.9592176872,-52645.9355459184,16523.2688052723,-1236.96639115653,15286.4486369052,-14852.0743715987,433.35634778953,"October",2000-10-01,-31979.7116147952
2000,13893.5839234695,-6889.58288180279,7004.48542346934,-6828.53971513616,175.664100340222,-1422.45808928566,2382.83190986401,961.118975340024,17254.8753256804,18215.8642329932,-8744.64193877569,206.144738095306,-8538.60016071477,6831.96122363956,-1705.58801700729,"November",2000-11-01,3726.48389540708
2000,5415.98270833326,13701.2258562926,19116.4656488095,31985.6208384355,51102.6680875849,4528.13584863941,3551.57575595232,8078.64753316337,7807.63499829924,15886.4707687074,7204.75188690486,3130.73959268702,10335.6086309528,8106.88429506794,18441.776426021,"December",2000-12-01,17148.8704438787
2001,-14634.1870892857,-19209.9259387755,-33843.3157687075,-56112.5373129253,-89956.7754999999,-4538.897962585,-7907.61132482989,-12445.0197661565,-31726.0324387755,-44171.4214345237,-19099.005837585,-6725.44314030608,-25824.6542338438,-24222.2000629251,-50046.7596683681,"January",2001-01-01,-38272.0908894569
2001,23802.507505102,20529.1992891156,44330.9446717687,71583.7165977892,115915.988523809,6995.76994217684,8857.47302976189,15851.4764294218,48783.8070221089,64636.0725671767,37615.5459115646,8214.08738350339,45829.9869931975,36014.0474515306,81844.5088443885,"February",2001-02-01,68413.8233588444
2001,-34115.7787244898,-14734.139255102,-48849.0655833333,-69272.0310731293,-118122.848090986,-13114.997962585,-6467.55273639457,-19580.9750093537,-55569.0794753402,-75151.43415051,-42992.7884608843,-6997.77954166667,-49990.9945603743,-41186.0798792516,-91177.783793368,"March",2001-03-01,-90223.5651479598
2001,34838.9388273809,2530.74697448973,37368.6234659864,48243.5287806122,85614.2019404761,18014.1108239796,2820.56601105445,20833.7799175169,53313.9492865647,74149.5618962582,20855.4536887755,4316.83587585035,25172.5077984694,40775.2441564625,65948.428914116,"April",2001-04-01,73708.5033401363
2001,-16834.0192193876,12372.6070178572,-4460.24513350343,-15690.9010714286,-20153.2554999999,-15905.2836190476,83.3881522108485,-15821.8068911564,-45266.5238681974,-61090.1603554419,20945.3036003401,-2020.50018877553,18925.1296275511,-37248.3495867346,-18323.9151598641,"May",2001-05-01,-11793.9992380951
2001,-16662.8345603743,-25291.1160365646,-41954.9614413264,-18448.6763401361,-60401.7211845239,5817.86447193872,-1711.66057142853,4106.6317457482,33063.7724268709,37171.7602236392,-55633.6576215987,1291.47938180275,-54343.1813988097,32362.1696411564,-21980.0847840136,"June",2001-06-01,-66478.6277100344
2001,52892.406719388,31617.4995654762,84510.5815952379,42872.0689719388,127381.12894983,7859.52402465992,2276.59740476185,10135.5999319729,-18842.0987346939,-8707.22096683651,60678.1935833335,-1848.69225765309,58831.0297755104,-26814.1055484693,32015.7440416667,"July",2001-07-01,121430.124327381
2001,-78067.2790867349,-29029.1621369047,-107096.789012755,-47396.8219795919,-154492.589606293,-19021.1434685374,-2014.08308673464,-21034.8384370749,8240.52074234693,-12794.0532636056,-38015.6031675172,2175.73485799322,-35841.6267151362,21607.6354804421,-14232.8279659865,"August",2001-08-01,-135104.02572279
2001,83402.6524515308,20122.0607236394,103524.834194728,31430.3715544219,134954.651741497,23714.7239557823,1719.85779166663,25434.2722967687,-5766.3860671768,19667.7970280613,10659.9395501702,-807.17431037416,9854.46160629258,-17830.1957993196,-7976.56018537401,"September",2001-09-01,117777.315957483
2001,-69358.5864549321,-11142.051177721,-80500.590060374,-8228.52625085043,-88728.883461735,-22107.3549651361,-2681.41733588434,-24788.3567261905,8184.35478231283,-16603.9125459184,-1210.23419472786,-2431.12739115646,-3642.76536309522,14293.8306284012,10651.4423477889,"October",2001-10-01,-92676.1756147953
2001,45311.5719234695,6707.83511819723,52019.1534234694,-5048.39871513601,46970.6841003404,17268.2569107143,5067.11890986396,22334.7559753401,-7537.62767431963,14797.0092329932,13905.4030612244,6174.04373809524,20080.4568392856,-7907.72677636041,12172.6799829935,"November",2001-11-01,76485.2318954072
2001,-21741.7482916668,-6200.83614370743,-27942.0383511905,2471.28783843536,-25470.7759124152,-11776.5151513605,-7005.42324404765,-18781.2094668367,746.080998299227,-18035.0062312926,-35049.1871130952,-8301.43440731292,-43351.3523690475,-2123.23570493209,-45474.6665739798,"December",2001-12-01,-68567.4505561213
2002,3449.9519107144,5878.53606122444,9327.62323129262,8153.49068707485,17481.3145000001,6313.87603741494,6010.44667517011,12323.6912338435,7189.00856122457,19512.5505654763,49533.162162415,7393.61085969386,56927.5017661563,12439.1289370749,69366.7383316326,"January",2002-01-01,59296.9901105432
2002,8589.35850510194,-3537.56371088432,5052.8806717686,-16384.6304022109,-11332.3154761905,-1599.1960578231,-1316.78797023814,-2915.59457057816,-9581.17997789124,-12496.4804328233,-55866.6630884356,-3932.39361649658,-59799.9790068026,-18900.2965484695,-78700.5171556119,"February",2002-02-01,-48876.5006411556
2002,-13279.6647244897,-22.9402551020492,-13303.7535833332,18236.0579268708,4933.37890901364,-121.503962585057,-5092.36373639452,-5214.00900935382,5452.83952465996,238.24284949002,62718.8635391159,28.3044583333136,62748.1834396257,20403.8291207484,83152.6792066321,"March",2002-03-01,49317.6948520401
2002,11393.3808273809,2959.18297448979,14353.6464659863,-15855.8842193878,-1503.71805952384,-2888.2301760204,9624.66101105439,6736.39191751708,-292.576713435459,6444.72389625828,-71315.6543112247,2250.11387585036,-69066.3232015305,-18919.4788435376,-87987.1810858838,"April",2002-04-01,-62810.5036598634
2002,-8828.7872193877,-4152.87898214285,-12982.5791335033,13571.5029285714,590.433500000076,8475.16238095237,-9735.0288477891,-1259.71289115653,534.20413180277,-726.545355441979,67040.8646003403,-2414.72118877552,64626.457627551,16708.8984132655,81337.4538401355,"May",2002-05-01,66687.2397619043
2002,12234.0634396258,3558.81296343538,15793.5165586734,-14251.205340136,1541.20281547605,-11241.3365280612,5920.18642857143,-5321.36125425163,-7425.27457312925,-12745.7857763607,-34150.0636215988,1703.94738180271,-32446.0523988096,-13714.6213588437,-46163.1017840132,"June",2002-06-01,-33157.3367100338
2002,-20236.0012806123,-1523.78143452384,-21760.1094047618,17426.6249719386,-4333.02505016987,8328.36902465981,-930.686595238112,7397.8979319727,15945.1222653061,23342.5730331634,-22245.2424166665,-1808.80525765303,-24054.1692244898,7662.23545153071,-16389.7479583336,"July",2002-07-01,-34152.874672619
2002,23499.3359132654,-2326.53413690471,21172.8939872449,-21634.6709795917,-461.583606292696,-3161.83246853735,-3017.98808673468,-6180.03543707475,-20082.653257653,-26262.6552636055,74570.4758324829,3256.56785799315,77826.989284864,2617.07548044213,80442.5100340138,"August",2002-08-01,94907.9792772107
2002,-16165.0035484695,8676.09272363937,-7488.90980527211,27232.8605544217,19743.3227414967,1247.29795578225,5892.35679166666,7139.95029676866,19025.1199328231,26165.3220280612,-94258.2844498298,-4985.75631037409,-99243.8403937075,-14266.5117993197,-113509.450185374,"September",2002-09-01,-109175.990042517
2002,3196.91554506808,-16334.110177721,-13137.1890603741,-33698.7532508503,-46835.3154617347,-3845.38696513601,-8658.57933588438,-12504.4527261905,-16436.301217687,-28941.1165459183,72321.210805272,5612.4196088435,77933.4586369047,22457.1436284013,100390.133347789,"October",2002-10-01,71672.7393852041
2002,6599.63692346937,21523.7241181972,28123.3264234693,35626.3592848639,63749.59310034,8051.92491071427,10927.917909864,18980.5439753402,13490.4163256802,32471.2502329932,-22732.1009387754,-5042.08526190475,-27774.1661607142,-25615.8867763605,-53389.8060170067,"November",2002-11-01,-8080.53910459211
