"DATE","Quarter","Primary.Energy.Consumed.by.the.Residential.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Residential.Sector","End.Use.Energy.Consumed.by.the.Residential.Sector","Residential.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Residential.Sector","Primary.Energy.Consumed.by.the.Commercial.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Commercial.Sector","End.Use.Energy.Consumed.by.the.Commercial.Sector","Commercial.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Commercial.Sector","Primary.Energy.Consumed.by.the.Industrial.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Industrial.Sector","End.Use.Energy.Consumed.by.the.Industrial.Sector","Industrial.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Industrial.Sector","GDP","Month","Formatted.Data","Total.Energy.Consumed"
2013,"Q1",-160.357739795919,349.62325,189.276229591836,312.024535714285,501.290520408161,-151.362295918367,171.372056122449,20.0170714285723,90.1160561224456,110.127214285714,-301.429301020408,46.1967193877556,-255.225846938784,33.6514336734681,-221.566265306118,-120.128505102028,"January",2013-01-01,-613.149336734698
2013,"Q2",-352.264836734694,-553.833107142858,-906.113209183671,-842.49924489796,-1748.6055255102,-145.069239795917,-168.593994897959,-313.663188775512,-191.283545918366,-504.942617346939,480.771790816322,-48.8465153061229,431.922770408171,-108.432214285714,323.486841836733,589.301137755094,"April",2013-04-01,-16.5622857142798
2013,"Q3",1701.60290306122,738.465096938777,2440.08285204081,1424.62183163265,3864.70554081633,841.870642857141,76.4233316326527,918.28962244898,223.674780612245,1141.96660204082,-422.232331632649,-20.4592499999999,-442.696295918374,159.736239795918,-282.959530612243,-766.815392857137,"July",2013-07-01,2121.24121428571
2013,"Q4",-1639.75832653061,-597.000239795919,-2236.77087244898,-1071.59312244898,-3308.37153571429,-736.457107142856,-68.5563928571428,-805.011505102039,-148.652290816327,-953.669198979594,74.0118418367338,9.50104591836725,83.5193724489845,-149.053459183672,-65.5370459183714,314.857760204071,"October",2013-10-01,-2302.20359183673
2014,"Q1",417.257260204081,362.198250000001,779.469229591835,403.606535714285,1183.07952040817,121.797704081632,118.786056122449,240.59007142857,48.8350561224479,289.428214285713,258.580698979592,57.0477193877551,315.628153061218,105.942433673468,421.576734693881,209.543494897975,"January",2014-01-01,797.635663265301
2014,"Q2",-402.530836734693,-440.996107142857,-843.546209183671,-542.958244897959,-1386.4975255102,-314.956239795917,-96.9179948979593,-411.88718877551,-2.04054591836666,-413.927617346936,-314.592209183674,-16.8265153061219,-331.423229591828,-14.3962142857144,-345.823158163267,-308.46786224491,"April",2014-04-01,-1032.07928571427
2014,"Q3",1539.95490306122,674.702096938776,2214.67685204081,1078.28183163265,3292.94554081632,994.829642857141,43.5913316326528,1038.43062244898,11.4827806122457,1049.91360204082,-31.8913316326543,-58.312250000001,-90.2012959183721,-14.7127602040814,-104.914530612244,68.9576071428673,"July",2014-07-01,2502.8932142857
2014,"Q4",-1794.04432653061,-843.307239795919,-2637.36087244898,-1424.02612244898,-4061.37453571428,-957.635107142856,-129.499392857142,-1087.13150510204,-218.171290816328,-1305.30819897959,21.3188418367381,6.15304591836798,27.4713724489784,-136.003459183673,-108.532045918368,145.816760204067,"October",2014-10-01,-2730.36059183673
2015,"Q1",798.696260204082,881.844250000001,1680.53722959184,1551.98653571429,3232.51352040816,316.902704081631,256.014056122448,572.904071428571,500.22405612245,1073.14021428572,1169.61069897959,105.601719387755,1275.21615306123,355.11343367347,1630.33073469388,19.1054948979727,"January",2015-01-01,2285.20966326531
2015,"Q2",402.273163265306,-608.911107142858,-206.633209183673,-1089.54824489796,-1296.1745255102,197.267760204082,-166.304994897958,30.9728112244902,-387.038545918368,-356.076617346942,-2353.44820918367,-114.270515306122,-2467.72422959183,-403.073214285715,-2870.79315816327,-259.059862244903,"April",2015-04-01,-1753.90728571429
2015,"Q3",-875.828096938776,359.010096938776,-516.816147959182,493.487831632651,-23.3274591836789,-307.763357142857,43.151331632652,-264.61137755102,72.3217806122448,-192.28739795918,2042.57066836735,65.6887499999991,2108.26170408163,284.21623979592,2392.46746938776,201.538607142866,"July",2015-07-01,858.979214285722
2015,"Q4",446.783673469388,-709.737239795918,-262.959872448983,-961.264122448978,-1224.23353571428,165.402892857142,-215.734392857142,-50.341505102042,-222.059290816325,-272.396198979595,-1029.14515816327,-102.372954081632,-1131.51762755102,-243.355459183675,-1374.86304591837,-45.5302397959385,"October",2015-10-01,-416.958591836745
2016,"Q1",-402.726739795919,1027.35725,624.63722959184,1542.38553571429,2167.03552040816,-308.971295918367,384.885056122448,75.9270714285731,502.746056122447,578.664214285715,594.996698979594,166.672719387755,761.671153061221,312.625433673471,1074.28873469387,1.25849489797838,"January",2016-01-01,-116.701336734686
2016,"Q2",1246.49816326531,-477.700107142856,768.795790816323,-700.810244897959,67.9754744897946,718.140760204082,-159.722994897959,558.405811224488,-279.624545918366,278.790382653061,-402.293209183673,-116.616515306123,-518.919229591834,-353.548214285715,-872.459158163261,-4.98286224490585,"April",2016-04-01,1562.34571428571
2016,"Q3",-1379.81709693878,-164.715903061225,-1544.53814795918,-372.599168367348,-1917.13145918367,-660.683357142857,-115.869668367347,-776.543377551019,-60.8352193877563,-837.382397959183,-212.688331632657,13.5267500000001,-199.144295918369,316.386239795919,117.232469387752,-8.24539285714127,"July",2016-07-01,-2253.18878571428
2016,"Q4",545.328673469392,28.7707602040821,574.106127551016,320.871877551022,894.972464285715,305.879892857144,39.3706071428571,345.242494897957,103.739709183675,448.985801020408,696.614841836741,-20.6999540816325,675.90037244898,-206.559459183675,469.348954081638,57.4767602040811,"October",2016-10-01,1547.82340816327
2017,"Q1",-281.01873979592,350.31625,69.2952295918376,69.1445357142852,138.447520408157,-365.885295918369,146.365056122449,-219.514928571427,-98.309943877553,-317.835785714288,-322.285301020414,91.7567193877549,-230.524846938778,61.6344336734696,-168.89426530613,-139.557505102039,"January",2017-01-01,-969.189336734701
2017,"Q2",321.933163265307,-355.381107142858,-33.4482091836726,-45.7432448979584,-79.1965255101923,387.425760204085,-111.130994897959,276.29381122449,203.563454081635,479.872382653064,-412.81720918367,-66.7725153061222,-479.588229591835,32.1187857142854,-447.471158163257,122.421137755096,"April",2017-04-01,296.541714285724
2017,"Q3",124.073903061224,232.250096938776,356.322852040816,-67.1241683673493,289.197540816316,-5.36135714286002,2.53933163265333,-2.82537755102248,-253.504219387757,-256.341397959184,557.815668367345,4.05174999999963,561.867704081635,-11.79976020408,550.077469387748,-81.6643928571357,"July",2017-07-01,676.528214285706
2017,"Q4",92.5156734693887,-392.968239795919,-300.44687244898,-172.547122448977,-472.991535714282,103.128892857145,-124.129392857143,-20.9905051020387,57.7677091836758,36.7828010204075,-381.046158163262,-62.6639540816323,-443.710627551024,-96.6054591836757,-540.330045918365,18.3837602040767,"October",2017-10-01,-185.401591836726
2018,"Q1",-1182.19873979592,578.15725,-604.051770408163,458.162535714283,-145.88947959184,-778.780295918368,303.395056122448,-475.40292857143,204.608056122446,-270.795785714286,546.402698979589,152.326719387755,698.727153061224,187.953433673471,886.690734693881,197.603494897958,"January",2018-01-01,-1414.5763367347
2018,"Q2",1087.72316326531,-379.749107142858,707.982790816325,-282.079244897958,425.904474489802,730.296760204081,-194.883994897958,535.428811224493,-191.265545918366,344.160382653064,-611.390209183675,-109.913515306123,-721.301229591832,-225.920214285715,-947.226158163274,-234.127862244892,"April",2018-04-01,1206.62971428572
2018,"Q3",455.597903061223,268.349096938776,723.94685204082,233.833831632652,957.780540816322,166.243642857143,45.3333316326525,211.573622448976,114.310780612243,325.889602040814,238.11366836735,46.6787500000003,284.793704081629,282.662239795918,567.455469387764,31.3016071428574,"July",2018-07-01,859.95521428571
2018,"Q4",-852.615326530611,-632.460239795918,-1485.08487244898,-764.050122448979,-2249.13953571429,-363.226107142857,-195.908392857143,-559.142505102039,-285.838290816323,-844.985198979589,58.981841836734,-120.663954081633,-61.6866275510201,-371.727459183673,-433.408045918373,-15.2292397959318,"October",2018-10-01,-1156.85959183673
2019,"Q1",-848.639739795919,752.135249999999,-96.4917704081627,883.323535714286,786.835520408164,-546.191295918368,343.977056122449,-202.20492857143,442.193056122444,239.992214285709,77.0486989795909,221.192719387755,298.245153061227,454.379433673468,752.617734693884,-176.254505102021,"January",2019-01-01,-1317.7823367347
2019,"Q2",2595.66516326531,-106.944107142857,2488.71279081633,142.79275510204,2631.5084744898,1177.73376020408,-277.126994897959,900.601811224492,-472.678545918364,427.917382653067,-985.609209183675,-263.890515306122,-1249.50122959184,-618.897214285713,-1868.39215816327,-872.012862244916,"April",2019-04-01,2787.78971428572
2019,"Q3",-2552.09709693878,-410.603903061225,-2962.69814795918,-1038.29116836735,-4000.99645918368,-743.754357142858,371.330331632652,-372.424377551024,759.957780612244,387.540602040812,2503.50266836735,372.946749999999,2876.45070408163,923.369239795918,3799.81246938776,5408.12160714287,"July",2019-07-01,-792.348785714291
2019,"Q4",1378.59067346939,-90.7982397959179,1287.78812755102,344.709877551023,1632.50746428572,145.847892857144,-611.467392857142,-465.613505102038,-1026.11429081633,-1491.73519897959,-2667.86015816327,-431.148954081632,-3099.00862755101,-936.967459183672,-4035.97304591837,-8394.50223979594,"October",2019-10-01,-1143.42159183673
2020,"Q1",-641.992739795919,805.67025,163.687229591837,860.249535714283,1023.92452040816,-115.825295918368,533.155056122448,417.323071428572,737.833056122449,1155.16321428571,859.881698979591,244.801719387754,1104.67715306121,479.145433673467,1583.82873469388,5380.85449489798,"January",2020-01-01,102.0636632653
2020,"Q2",195.058163265306,-735.473107142858,-540.426209183675,-978.484244897958,-1518.8995255102,78.4517602040814,-162.568994897958,-84.1151887755132,-250.390545918367,-334.512617346933,935.628790816326,10.8134846938777,946.451770408173,-124.532214285712,821.909841836733,-1395.05386224491,"April",2020-04-01,1209.13871428572
2020,"Q3",440.110903061225,429.343096938776,869.46285204082,554.088831632653,1423.54554081633,212.265642857144,-53.523668367347,158.741622448983,16.7847806122438,175.534602040811,-1791.85133163265,-100.58225,-1892.44129591837,89.9912397959172,-1802.44353061225,-188.56239285714,"July",2020-07-01,-1139.47478571429
2020,"Q4",-618.721326530612,-640.601239795918,-1259.32887244898,-702.068122448979,-1961.39153571429,-225.106107142857,-114.037392857143,-339.140505102043,-122.437290816325,-461.586198979589,1637.19284183674,-8.11995408163273,1629.07837244899,-163.150459183673,1465.92595408164,768.319760204075,"October",2020-10-01,793.365408163272
2021,"Q1",426.790260204081,1002.98225,1429.77722959184,1283.69153571429,2713.46152040817,47.0647040816325,334.385056122449,381.445071428573,397.565056122448,779.012214285713,-503.207301020409,120.323719387755,-382.885846938784,258.57743367347,-124.312265306128,-1101.51050510203,"January",2021-01-01,-29.3523367347025
2021,"Q2",-652.507836734694,-841.048107142858,-1493.56120918367,-1350.78624489796,-2844.3425255102,-220.880239795918,-230.667994897959,-451.542188775511,-508.889545918368,-960.427617346938,-534.888209183673,-63.9275153061218,-598.818229591828,-352.734214285715,-951.543158163264,1066.0671377551,"April",2021-04-01,-1408.27628571428
2021,"Q3",931.425903061224,393.040096938776,1324.47485204082,704.549831632654,2029.02354081633,490.920642857143,46.7273316326534,537.637622448981,377.817780612245,915.455602040815,673.897668367346,-25.9202500000014,647.982704081628,358.851239795918,1006.82446938776,-362.203392857144,"July",2021-07-01,2096.24421428571
2021,"Q4",-353.269326530612,-456.823239795917,-810.107872448981,-338.53412244898,-1148.64053571429,-140.490107142856,-171.999392857143,-312.476505102043,-201.172290816325,-513.658198979592,-571.703158163264,-14.4699540816309,-586.178627551022,-169.063459183672,-755.236045918366,-227.04523979592,"October",2021-10-01,-1065.46259183673
